"localidade","state","date","cum_confirmed","cum_deaths","new_confirmed","new_deaths","cum_cases_mins","cum_deaths_mins","new_cases_mins","new_deaths_mins","gl_retail_and_recreation_percent_change_from_baseline","gl_grocery_and_pharmacy_percent_change_from_baseline","gl_parks_percent_change_from_baseline","gl_transit_stations_percent_change_from_baseline","gl_workplaces_percent_change_from_baseline","gl_residential_percent_change_from_baseline","ap_driving"
42,"SC",2020-06-24,20921,279,1677,16,373,0,76,0,-33,-14,-51,-50,-11,11,62.9
42,"SC",2020-06-25,21951,289,1030,10,21951,289,1030,10,-37,-18,-63,-52,-13,12,62.25
42,"SC",2020-06-25,21951,289,1030,10,396,0,23,0,-37,-18,-63,-52,-13,12,62.25
42,"SC",2020-06-26,22947,298,996,9,22947,298,996,9,-36,-11,-70,-52,-12,12,69.97
42,"SC",2020-06-26,22947,298,996,9,410,0,14,0,-36,-11,-70,-52,-12,12,69.97
42,"SC",2020-06-27,23808,304,861,6,23808,304,861,6,-47,-17,-81,-63,-11,14,65
42,"SC",2020-06-27,23808,304,861,6,428,0,18,0,-47,-17,-81,-63,-11,14,65
42,"SC",2020-06-28,24364,312,556,8,24364,312,556,8,-56,-27,-78,-66,-9,14,46.54
42,"SC",2020-06-28,24364,312,556,8,433,0,5,0,-56,-27,-78,-66,-9,14,46.54
42,"SC",2020-06-29,25056,324,692,12,25056,324,692,12,-40,-20,-76,-56,-12,12,54.29
42,"SC",2020-06-29,25056,324,692,12,447,0,14,0,-40,-20,-76,-56,-12,12,54.29
42,"SC",2020-06-30,26354,341,1298,17,26354,341,1298,17,-43,-24,-75,-54,-17,3,43.17
42,"SC",2020-06-30,26354,341,1298,17,464,0,17,0,-43,-24,-75,-54,-17,3,43.17
42,"SC",2020-07-01,27279,347,925,6,27279,347,925,6,-40,-17,-66,-56,-23,1,43.96
42,"SC",2020-07-01,27279,347,925,6,475,0,11,0,-40,-17,-66,-56,-23,1,43.96
42,"SC",2020-07-02,28575,362,1296,15,28575,362,1296,15,-32,-10,-63,-52,-16,6,55.55
42,"SC",2020-07-02,28575,362,1296,15,492,0,17,0,-32,-10,-63,-52,-16,6,55.55
42,"SC",2020-07-03,30261,376,1686,14,30261,376,1686,14,-30,-7,-68,-50,-13,9,68.84
42,"SC",2020-07-03,30261,376,1686,14,516,0,24,0,-30,-7,-68,-50,-13,9,68.84
42,"SC",2020-07-04,31931,383,1670,7,31931,383,1670,7,-29,-1,-67,-52,-5,9,74.03
42,"SC",2020-07-04,31931,383,1670,7,543,0,27,0,-29,-1,-67,-52,-5,9,74.03
42,"SC",2020-07-05,32969,393,1038,10,32969,393,1038,10,-49,-17,-77,-61,-9,12,50.47
42,"SC",2020-07-05,32969,393,1038,10,563,0,20,0,-49,-17,-77,-61,-9,12,50.47
42,"SC",2020-07-06,33822,406,853,13,33822,406,853,13,-33,-11,-77,-54,-14,11,60.2
42,"SC",2020-07-06,33822,406,853,13,564,0,1,0,-33,-11,-77,-54,-14,11,60.2
42,"SC",2020-07-07,35343,420,1521,14,35342,419,1520,13,-34,-10,-77,-53,-16,11,56.35
42,"SC",2020-07-07,35343,420,1521,14,577,1,13,1,-34,-10,-77,-53,-16,11,56.35
42,"SC",2020-07-08,36810,432,1467,12,36810,432,1468,13,-30,-8,-63,-50,-13,11,60.84
42,"SC",2020-07-08,36810,432,1467,12,595,2,18,1,-30,-8,-63,-50,-13,11,60.84
42,"SC",2020-07-09,38408,447,1598,15,38408,447,1598,15,-26,-5,-57,-47,-13,10,63.6
42,"SC",2020-07-09,38408,447,1598,15,613,2,18,0,-26,-5,-57,-47,-13,10,63.6
42,"SC",2020-07-10,40106,459,1698,12,40106,459,1698,12,-26,-4,-65,-47,-11,10,83.67
42,"SC",2020-07-10,40106,459,1698,12,634,1,21,-1,-26,-4,-65,-47,-11,10,83.67
42,"SC",2020-07-11,42026,485,1920,26,42026,485,1920,26,-33,-7,-74,-55,-6,11,73.54
42,"SC",2020-07-11,42026,485,1920,26,658,0,24,-1,-33,-7,-74,-55,-6,11,73.54
42,"SC",2020-07-12,43031,497,1005,12,43031,497,1005,12,-49,-20,-74,-61,-9,13,54.17
42,"SC",2020-07-12,43031,497,1005,12,667,0,9,0,-49,-20,-74,-61,-9,13,54.17
42,"SC",2020-07-13,43815,517,784,20,43815,517,784,20,-36,-16,-76,-53,-13,12,57.17
42,"SC",2020-07-13,43815,517,784,20,680,0,13,0,-36,-16,-76,-53,-13,12,57.17
42,"SC",2020-07-14,46050,534,2235,17,46050,534,2235,17,-33,-12,-70,-52,-14,11,62.02
42,"SC",2020-07-14,46050,534,2235,17,706,0,26,0,-33,-12,-70,-52,-14,11,62.02
42,"SC",2020-07-15,47976,569,1926,35,47976,569,1926,35,-30,-9,-56,-50,-12,11,62.94
42,"SC",2020-07-15,47976,569,1926,35,728,0,22,0,-30,-9,-56,-50,-12,11,62.94
42,"SC",2020-07-16,49781,588,1805,19,49781,588,1805,19,-32,-12,-63,-52,-14,11,61.89
42,"SC",2020-07-16,49781,588,1805,19,753,0,25,0,-32,-12,-63,-52,-14,11,61.89
42,"SC",2020-07-17,51549,646,1768,58,51549,646,1768,58,-32,-9,-67,-52,-12,12,72.62
42,"SC",2020-07-17,51549,646,1768,58,788,0,35,0,-32,-9,-67,-52,-12,12,72.62
42,"SC",2020-07-18,52531,662,982,16,52531,662,982,16,-37,-9,-68,-56,-7,11,74.31
42,"SC",2020-07-18,52531,662,982,16,798,0,10,0,-37,-9,-68,-56,-7,11,74.31
42,"SC",2020-07-19,53336,685,805,23,53336,685,805,23,-53,-24,-69,-61,-10,12,52.69
42,"SC",2020-07-19,53336,685,805,23,810,0,12,0,-53,-24,-69,-61,-10,12,52.69
42,"SC",2020-07-20,54414,694,1078,9,54414,694,1078,9,-34,-14,-68,-61,-15,11,60.96
42,"SC",2020-07-20,54414,694,1078,9,828,0,18,0,-34,-14,-68,-61,-15,11,60.96
42,"SC",2020-07-21,56475,738,2061,44,56475,738,2061,44,-37,-15,-67,-60,-16,11,61.54
42,"SC",2020-07-21,56475,738,2061,44,839,0,11,0,-37,-15,-67,-60,-16,11,61.54
42,"SC",2020-07-22,59556,765,3081,27,59556,765,3081,27,-36,-13,-52,-60,-15,12,65.04
42,"SC",2020-07-22,59556,765,3081,27,884,0,45,0,-36,-13,-52,-60,-15,12,65.04
42,"SC",2020-07-23,62282,812,2726,47,62282,812,2726,47,-35,-14,-55,-61,-15,11,64.96
42,"SC",2020-07-23,62282,812,2726,47,936,0,52,0,-35,-14,-55,-61,-15,11,64.96
42,"SC",2020-07-24,65017,844,2735,32,65017,844,2735,32,-36,-11,-65,-60,-14,12,78.29
42,"SC",2020-07-24,65017,844,2735,32,1065,0,129,0,-36,-11,-65,-60,-14,12,78.29
42,"SC",2020-07-25,67333,880,2316,36,67333,880,2316,36,-42,-11,-73,-59,-10,13,73.52
42,"SC",2020-07-25,67333,880,2316,36,1130,0,65,0,-42,-11,-73,-59,-10,13,73.52
42,"SC",2020-07-26,68730,907,1397,27,68730,907,1397,27,NA,NA,NA,NA,NA,NA,50.34
42,"SC",2020-07-26,68730,907,1397,27,1194,0,64,0,NA,NA,NA,NA,NA,NA,50.34
42,"SC",2020-07-27,70138,924,1408,17,70138,924,1408,17,NA,NA,NA,NA,NA,NA,59.35
42,"SC",2020-07-27,70138,924,1408,17,1228,0,34,0,NA,NA,NA,NA,NA,NA,59.35
42,"SC",2020-07-28,73771,960,3633,36,73771,960,3633,36,NA,NA,NA,NA,NA,NA,53.348326848249
42,"SC",2020-07-28,73771,960,3633,36,1273,0,45,0,NA,NA,NA,NA,NA,NA,53.348326848249
42,"SC",2020-07-29,77001,1002,3230,42,77001,1002,3230,42,NA,NA,NA,NA,NA,NA,53.348326848249
42,"SC",2020-07-29,77001,1002,3230,42,1499,1,226,1,NA,NA,NA,NA,NA,NA,53.348326848249
35,"SP",2020-02-25,1,0,1,0,0,0,0,0,-32,-23,22,-41,-61,13,NA
35,"SP",2020-02-26,1,0,0,0,1,0,1,0,-20,-10,-33,-17,-10,6,NA
35,"SP",2020-02-27,1,0,0,0,1,0,0,0,-6,6,-13,5,11,1,NA
35,"SP",2020-02-28,2,0,1,0,1,0,0,0,-4,4,-20,3,14,0,NA
35,"SP",2020-02-29,2,0,0,0,2,0,1,0,-1,6,-21,1,7,3,NA
35,"SP",2020-03-01,2,0,0,0,2,0,0,0,-4,6,-26,-5,1,3,NA
35,"SP",2020-03-02,2,0,0,0,2,0,0,0,-7,0,-27,7,19,-1,NA
35,"SP",2020-03-03,2,0,0,0,2,0,0,0,-7,1,-25,6,12,0,NA
35,"SP",2020-03-04,3,0,1,0,3,0,1,0,-1,2,-13,8,16,-2,NA
35,"SP",2020-03-05,6,0,3,0,6,0,3,0,3,10,2,13,17,-2,NA
35,"SP",2020-03-06,10,0,4,0,10,0,4,0,9,13,2,14,20,-4,NA
35,"SP",2020-03-07,13,0,3,0,13,0,3,0,11,15,0,12,9,-1,NA
35,"SP",2020-03-08,16,0,3,0,16,0,3,0,11,12,0,6,4,0,NA
35,"SP",2020-03-09,16,0,0,0,16,0,0,0,0,7,-11,12,20,-2,NA
35,"SP",2020-03-10,19,0,3,0,19,0,3,0,0,5,-14,11,16,-2,NA
35,"SP",2020-03-11,30,0,11,0,30,0,11,0,1,2,-6,11,16,-2,NA
35,"SP",2020-03-12,46,0,16,0,42,0,12,0,1,8,5,13,16,-2,NA
35,"SP",2020-03-13,46,0,0,0,56,0,14,0,1,8,-2,9,18,-2,NA
35,"SP",2020-03-14,65,0,19,0,65,0,9,0,-1,9,-3,2,7,1,NA
35,"SP",2020-03-15,65,0,0,0,136,0,71,0,-5,10,4,-3,2,2,NA
35,"SP",2020-03-16,152,0,87,0,152,0,16,0,-13,7,-21,-6,10,2,NA
35,"SP",2020-03-17,164,1,12,1,164,1,12,1,-21,6,-32,-18,0,5,NA
35,"SP",2020-03-18,240,3,76,2,240,4,76,3,-24,7,-28,-23,-5,7,NA
35,"SP",2020-03-19,286,5,46,2,286,4,46,0,-31,11,-28,-29,-14,10,NA
35,"SP",2020-03-20,396,9,110,4,396,9,110,5,-41,5,-42,-37,-18,13,NA
35,"SP",2020-03-21,396,15,0,6,459,15,63,6,-59,-9,-64,-48,-26,16,NA
35,"SP",2020-03-22,631,22,235,7,631,22,172,7,-68,-28,-70,-57,-32,17,NA
35,"SP",2020-03-23,745,30,114,8,745,30,114,8,-62,-20,-60,-57,-39,21,NA
35,"SP",2020-03-24,810,40,65,10,810,40,65,10,-71,-30,-65,-63,-50,24,NA
35,"SP",2020-03-25,862,48,52,8,862,48,52,8,-69,-28,-59,-63,-51,24,NA
35,"SP",2020-03-26,1052,58,190,10,1052,58,190,10,-67,-23,-51,-62,-51,24,NA
35,"SP",2020-03-27,1223,68,171,10,1223,68,171,10,-67,-22,-55,-61,-48,24,NA
35,"SP",2020-03-27,1223,68,171,10,0,0,0,0,-67,-22,-55,-61,-48,24,NA
35,"SP",2020-03-28,1406,84,183,16,1406,84,183,16,-70,-24,-63,-59,-42,20,NA
35,"SP",2020-03-28,1406,84,183,16,48,1,48,1,-70,-24,-63,-59,-42,20,NA
35,"SP",2020-03-29,1451,98,45,14,1451,98,45,14,-72,-36,-71,-62,-37,17,NA
35,"SP",2020-03-29,1451,98,45,14,47,1,-1,0,-72,-36,-71,-62,-37,17,NA
35,"SP",2020-03-30,1517,113,66,15,1517,113,66,15,-64,-24,-57,-60,-46,22,NA
35,"SP",2020-03-30,1517,113,66,15,48,1,1,0,-64,-24,-57,-60,-46,22,NA
35,"SP",2020-03-31,2339,136,822,23,2339,136,822,23,-62,-20,-56,-60,-48,22,NA
35,"SP",2020-03-31,2339,136,822,23,53,1,5,0,-62,-20,-56,-60,-48,22,NA
35,"SP",2020-04-01,2981,164,642,28,2981,164,642,28,-60,-17,-50,-59,-48,22,NA
35,"SP",2020-04-01,2981,164,642,28,59,0,6,-1,-60,-17,-50,-59,-48,22,NA
35,"SP",2020-04-02,3506,188,525,24,3506,188,525,24,-61,-15,-44,-58,-48,22,NA
35,"SP",2020-04-02,3506,188,525,24,75,0,16,0,-61,-15,-44,-58,-48,22,NA
35,"SP",2020-04-03,4048,219,542,31,4048,219,542,31,-64,-11,-50,-57,-46,23,NA
35,"SP",2020-04-03,4048,219,542,31,69,0,-6,0,-64,-11,-50,-57,-46,23,NA
35,"SP",2020-04-04,4466,260,418,41,4466,260,418,41,-66,-10,-57,-53,-38,18,NA
35,"SP",2020-04-04,4466,260,418,41,76,0,7,0,-66,-10,-57,-53,-38,18,NA
35,"SP",2020-04-05,4620,275,154,15,4620,275,154,15,-67,-21,-58,-55,-32,15,NA
35,"SP",2020-04-05,4620,275,154,15,73,0,-3,0,-67,-21,-58,-55,-32,15,NA
35,"SP",2020-04-06,4866,304,246,29,4866,304,246,29,-60,-11,-49,-55,-42,21,NA
35,"SP",2020-04-06,4866,304,246,29,75,0,2,0,-60,-11,-49,-55,-42,21,NA
35,"SP",2020-04-07,5682,371,816,67,5682,371,816,67,-58,-7,-53,-55,-45,20,NA
35,"SP",2020-04-07,5682,371,816,67,77,0,2,0,-58,-7,-53,-55,-45,20,NA
35,"SP",2020-04-08,6708,428,1026,57,6708,428,1026,57,-56,-4,-48,-54,-45,20,NA
35,"SP",2020-04-08,6708,428,1026,57,86,0,9,0,-56,-4,-48,-54,-45,20,NA
35,"SP",2020-04-09,7480,496,772,68,7480,496,772,68,-51,16,-35,-50,-44,18,NA
35,"SP",2020-04-09,7480,496,772,68,90,1,4,1,-51,16,-35,-50,-44,18,NA
35,"SP",2020-04-10,8216,540,736,44,8216,540,736,44,-76,-29,-56,-71,-74,30,NA
35,"SP",2020-04-10,8216,540,736,44,93,0,3,-1,-76,-29,-56,-71,-74,30,NA
35,"SP",2020-04-11,8419,560,203,20,8419,560,203,20,-63,-4,-57,-53,-39,18,NA
35,"SP",2020-04-11,8419,560,203,20,79,0,-14,0,-63,-4,-57,-53,-39,18,NA
35,"SP",2020-04-12,8755,588,336,28,8755,588,336,28,-67,-20,-61,-54,-27,13,NA
35,"SP",2020-04-12,8755,588,336,28,87,0,8,0,-67,-20,-61,-54,-27,13,NA
35,"SP",2020-04-13,8895,608,140,20,8895,608,140,20,-60,-19,-51,-55,-41,20,NA
35,"SP",2020-04-13,8895,608,140,20,90,0,3,0,-60,-19,-51,-55,-41,20,NA
35,"SP",2020-04-14,9371,695,476,87,9371,695,476,87,-61,-20,-56,-57,-44,21,NA
35,"SP",2020-04-14,9371,695,476,87,91,0,1,0,-61,-20,-56,-57,-44,21,NA
35,"SP",2020-04-15,11043,778,1672,83,11043,778,1672,83,-58,-15,-48,-55,-43,21,NA
35,"SP",2020-04-15,11043,778,1672,83,92,0,1,0,-58,-15,-48,-55,-43,21,NA
35,"SP",2020-04-16,11568,853,525,75,11568,853,525,75,-58,-10,-40,-54,-43,20,NA
35,"SP",2020-04-16,11568,853,525,75,63,0,-29,0,-58,-10,-40,-54,-43,20,NA
35,"SP",2020-04-17,12841,928,1273,75,12841,928,1273,75,-59,-11,-46,-54,-40,21,NA
35,"SP",2020-04-17,12841,928,1273,75,63,0,0,0,-59,-11,-46,-54,-40,21,NA
35,"SP",2020-04-18,13894,991,1053,63,13894,991,1053,63,-65,-14,-56,-51,-31,16,NA
35,"SP",2020-04-18,13894,991,1053,63,63,0,0,0,-65,-14,-56,-51,-31,16,NA
35,"SP",2020-04-19,14267,1015,373,24,14267,1015,373,24,-67,-21,-56,-54,-26,14,NA
35,"SP",2020-04-19,14267,1015,373,24,63,0,0,0,-67,-21,-56,-54,-26,14,NA
35,"SP",2020-04-20,14580,1037,313,22,14580,1037,313,22,-58,-9,-46,-57,-48,21,NA
35,"SP",2020-04-20,14580,1037,313,22,63,0,0,0,-58,-9,-46,-57,-48,21,NA
35,"SP",2020-04-21,15385,1093,805,56,15385,1093,805,56,-73,-32,-52,-70,-71,26,NA
35,"SP",2020-04-21,15385,1093,805,56,63,0,0,0,-73,-32,-52,-70,-71,26,NA
35,"SP",2020-04-22,15914,1134,529,41,15914,1134,529,41,-58,-15,-45,-54,-39,19,NA
35,"SP",2020-04-22,15914,1134,529,41,63,0,0,0,-58,-15,-45,-54,-39,19,NA
35,"SP",2020-04-23,16740,1345,826,211,16740,1345,826,211,-58,-12,-38,-53,-39,19,NA
35,"SP",2020-04-23,16740,1345,826,211,63,0,0,0,-58,-12,-38,-53,-39,19,NA
35,"SP",2020-04-24,17826,1512,1086,167,17826,1512,1086,167,-60,-14,-44,-53,-36,20,NA
35,"SP",2020-04-24,17826,1512,1086,167,63,0,0,0,-60,-14,-44,-53,-36,20,NA
35,"SP",2020-04-25,20004,1667,2178,155,20004,1667,2178,155,-63,-13,-51,-49,-28,16,NA
35,"SP",2020-04-25,20004,1667,2178,155,63,0,0,0,-63,-13,-51,-49,-28,16,NA
35,"SP",2020-04-26,20715,1700,711,33,20715,1700,711,33,-65,-21,-52,-52,-24,13,NA
35,"SP",2020-04-26,20715,1700,711,33,63,0,0,0,-65,-21,-52,-52,-24,13,NA
35,"SP",2020-04-27,21696,1825,981,125,21696,1825,981,125,-59,-19,-48,-54,-35,19,NA
35,"SP",2020-04-27,21696,1825,981,125,0,0,-63,0,-59,-19,-48,-54,-35,19,NA
35,"SP",2020-04-28,24041,2049,2345,224,24041,2049,2345,224,-59,-18,-48,-53,-38,16,NA
35,"SP",2020-04-28,24041,2049,2345,224,0,0,0,0,-59,-18,-48,-53,-38,16,NA
35,"SP",2020-04-29,26158,2247,2117,198,26158,2247,2117,198,-57,-16,-42,-53,-37,19,NA
35,"SP",2020-04-29,26158,2247,2117,198,0,0,0,0,-57,-16,-42,-53,-37,19,NA
35,"SP",2020-04-30,28698,2375,2540,128,28698,2375,2540,128,-52,4,-31,-48,-36,16,NA
35,"SP",2020-04-30,28698,2375,2540,128,0,0,0,0,-52,4,-31,-48,-36,16,NA
35,"SP",2020-05-01,30374,2511,1676,136,30374,2511,1676,136,-71,-27,-45,-68,-69,27,NA
35,"SP",2020-05-01,30374,2511,1676,136,0,0,0,0,-71,-27,-45,-68,-69,27,NA
35,"SP",2020-05-02,31174,2586,800,75,31174,2586,800,75,-63,-8,-53,-52,-31,16,NA
35,"SP",2020-05-02,31174,2586,800,75,0,0,0,0,-63,-8,-53,-52,-31,16,NA
35,"SP",2020-05-03,31772,2627,598,41,31772,2627,598,41,-66,-19,-55,-54,-22,13,NA
35,"SP",2020-05-03,31772,2627,598,41,0,0,0,0,-66,-19,-55,-54,-22,13,NA
35,"SP",2020-05-04,32187,2654,415,27,32187,2654,415,27,-57,-13,-47,-52,-33,18,NA
35,"SP",2020-05-04,32187,2654,415,27,0,0,0,0,-57,-13,-47,-52,-33,18,NA
35,"SP",2020-05-05,34053,2851,1866,197,34053,2851,1866,197,-57,-10,-46,-52,-36,18,NA
35,"SP",2020-05-05,34053,2851,1866,197,0,0,0,0,-57,-10,-46,-52,-36,18,NA
35,"SP",2020-05-06,37853,3045,3800,194,37853,3045,3800,194,-56,-10,-45,-52,-36,19,NA
35,"SP",2020-05-06,37853,3045,3800,194,0,0,0,0,-56,-10,-45,-52,-36,19,NA
35,"SP",2020-05-07,39928,3206,2075,161,39928,3206,2075,161,-54,2,-40,-51,-36,19,NA
35,"SP",2020-05-07,39928,3206,2075,161,1,1,1,1,-54,2,-40,-51,-36,19,NA
35,"SP",2020-05-08,41830,3416,1902,210,41830,3416,1902,210,-52,6,-40,-48,-32,18,NA
35,"SP",2020-05-08,41830,3416,1902,210,0,0,-1,-1,-52,6,-40,-48,-32,18,NA
35,"SP",2020-05-09,44411,3608,2581,192,44411,3608,2581,192,-54,10,-49,-42,-23,15,NA
35,"SP",2020-05-09,44411,3608,2581,192,7,0,7,0,-54,10,-49,-42,-23,15,NA
35,"SP",2020-05-10,45444,3709,1033,101,45444,3709,1033,101,-60,-2,-56,-46,-7,10,NA
35,"SP",2020-05-10,45444,3709,1033,101,7,0,0,0,-60,-2,-56,-46,-7,10,NA
35,"SP",2020-05-11,46131,3743,687,34,46131,3743,687,34,-57,-13,-46,-50,-33,19,NA
35,"SP",2020-05-11,46131,3743,687,34,7,0,0,0,-57,-13,-46,-50,-33,19,NA
35,"SP",2020-05-12,47719,3949,1588,206,47719,3949,1588,206,-56,-12,-47,-50,-35,18,NA
35,"SP",2020-05-12,47719,3949,1588,206,38,0,31,0,-56,-12,-47,-50,-35,18,NA
35,"SP",2020-05-13,51097,4118,3378,169,51097,4118,3378,169,-56,-15,-45,-51,-35,19,NA
35,"SP",2020-05-13,51097,4118,3378,169,40,0,2,0,-56,-15,-45,-51,-35,19,NA
35,"SP",2020-05-14,54286,4315,3189,197,54286,4315,3189,197,-57,-12,-43,-51,-36,18,NA
35,"SP",2020-05-14,54286,4315,3189,197,43,0,3,0,-57,-12,-43,-51,-36,18,NA
35,"SP",2020-05-15,58378,4501,4092,186,58378,4501,4092,186,-57,-8,-46,-51,-33,20,NA
35,"SP",2020-05-15,58378,4501,4092,186,48,0,5,0,-57,-8,-46,-51,-33,20,NA
35,"SP",2020-05-16,61183,4688,2805,187,61183,4688,2805,187,-59,-7,-51,-46,-23,15,NA
35,"SP",2020-05-16,61183,4688,2805,187,52,0,4,0,-59,-7,-51,-46,-23,15,NA
35,"SP",2020-05-17,62345,4782,1162,94,62345,4782,1162,94,-64,-16,-53,-51,-16,13,NA
35,"SP",2020-05-17,62345,4782,1162,94,53,0,1,0,-64,-16,-53,-51,-16,13,NA
35,"SP",2020-05-18,63066,4823,721,41,63066,4823,721,41,-56,-15,-46,-52,-31,18,NA
35,"SP",2020-05-18,63066,4823,721,41,54,0,1,0,-56,-15,-46,-52,-31,18,NA
35,"SP",2020-05-19,65995,5147,2929,324,65995,5147,2929,324,-55,-12,-47,-51,-34,18,NA
35,"SP",2020-05-19,65995,5147,2929,324,54,0,0,0,-55,-12,-47,-51,-34,18,NA
35,"SP",2020-05-20,69859,5363,3864,216,69859,5363,3864,216,-55,-8,-38,-54,-38,19,NA
35,"SP",2020-05-20,69859,5363,3864,216,56,0,2,0,-55,-8,-38,-54,-38,19,NA
35,"SP",2020-05-21,73739,5558,3880,195,73739,5558,3880,195,-55,-3,-32,-53,-39,20,NA
35,"SP",2020-05-21,73739,5558,3880,195,56,0,0,0,-55,-3,-32,-53,-39,20,NA
35,"SP",2020-05-22,76871,5773,3132,215,76871,5773,3132,215,-56,-5,-39,-51,-35,19,NA
35,"SP",2020-05-22,76871,5773,3132,215,56,0,0,0,-56,-5,-39,-51,-35,19,NA
35,"SP",2020-05-23,80558,6045,3687,272,80558,6045,3687,272,-62,-8,-57,-49,-23,16,NA
35,"SP",2020-05-23,80558,6045,3687,272,57,0,1,0,-62,-8,-57,-49,-23,16,NA
35,"SP",2020-05-24,82161,6163,1603,118,82161,6163,1603,118,-67,-17,-61,-54,-18,14,NA
35,"SP",2020-05-24,82161,6163,1603,118,58,0,1,0,-67,-17,-61,-54,-18,14,NA
35,"SP",2020-05-25,83625,6220,1464,57,83625,6220,1464,57,-66,-19,-51,-61,-56,25,NA
35,"SP",2020-05-25,83625,6220,1464,57,59,0,1,0,-66,-19,-51,-61,-56,25,NA
35,"SP",2020-05-26,86017,6423,2392,203,86017,6423,2392,203,-54,-7,-46,-50,-32,17,NA
35,"SP",2020-05-26,86017,6423,2392,203,59,0,0,0,-54,-7,-46,-50,-32,17,NA
35,"SP",2020-05-27,89483,6712,3466,289,89483,6712,3466,289,-53,-8,-40,-49,-32,18,NA
35,"SP",2020-05-27,89483,6712,3466,289,61,0,2,0,-53,-8,-40,-49,-32,18,NA
35,"SP",2020-05-28,95865,6980,6382,268,95865,6980,6382,268,-52,-3,-33,-47,-31,18,NA
35,"SP",2020-05-28,95865,6980,6382,268,64,0,3,0,-52,-3,-33,-47,-31,18,NA
35,"SP",2020-05-29,101556,7275,5691,295,101556,7275,5691,295,-52,1,-37,-46,-28,18,NA
35,"SP",2020-05-29,101556,7275,5691,295,74,0,10,0,-52,1,-37,-46,-28,18,NA
35,"SP",2020-05-30,107142,7532,5586,257,107142,7532,5586,257,-55,2,-45,-41,-13,12,NA
35,"SP",2020-05-30,107142,7532,5586,257,76,0,2,0,-55,2,-45,-41,-13,12,NA
35,"SP",2020-05-31,109698,7615,2556,83,109698,7615,2556,83,-62,-8,-47,-46,-6,11,NA
35,"SP",2020-05-31,109698,7615,2556,83,76,0,0,0,-62,-8,-47,-46,-6,11,NA
35,"SP",2020-06-01,111296,7667,1598,52,111296,7667,1598,52,-51,-5,-41,-47,-26,16,NA
35,"SP",2020-06-01,111296,7667,1598,52,76,0,0,0,-51,-5,-41,-47,-26,16,NA
35,"SP",2020-06-02,118295,7994,6999,327,118295,7994,6999,327,-54,-10,-51,-50,-31,17,NA
35,"SP",2020-06-02,118295,7994,6999,327,79,0,3,0,-54,-10,-51,-50,-31,17,NA
35,"SP",2020-06-03,123483,8276,5188,282,123483,8276,5188,282,-50,-5,-41,-47,-29,17,NA
35,"SP",2020-06-03,123483,8276,5188,282,79,0,0,0,-50,-5,-41,-47,-29,17,NA
35,"SP",2020-06-04,129200,8561,5717,285,129200,8560,5717,284,-50,-1,-35,-45,-29,17,NA
35,"SP",2020-06-04,129200,8561,5717,285,80,0,1,0,-50,-1,-35,-45,-29,17,NA
35,"SP",2020-06-05,134565,8842,5365,281,134565,8842,5365,282,-47,9,-35,-43,-26,17,NA
35,"SP",2020-06-05,134565,8842,5365,281,82,0,2,0,-47,9,-35,-43,-26,17,NA
35,"SP",2020-06-06,140549,9058,5984,216,140549,9058,5984,216,-50,8,-46,-38,-12,13,NA
35,"SP",2020-06-06,140549,9058,5984,216,85,0,3,0,-50,8,-46,-38,-12,13,NA
35,"SP",2020-06-07,143073,9145,2524,87,143073,9145,2524,87,-58,-3,-48,-44,-5,12,NA
35,"SP",2020-06-07,143073,9145,2524,87,85,0,0,0,-58,-3,-48,-44,-5,12,NA
35,"SP",2020-06-08,144593,9188,1520,43,144593,9188,1520,43,-46,-1,-38,-44,-24,16,NA
35,"SP",2020-06-08,144593,9188,1520,43,87,0,2,0,-46,-1,-38,-44,-24,16,NA
35,"SP",2020-06-09,150138,9522,5545,334,150138,9522,5545,334,-48,-5,-43,-45,-27,16,NA
35,"SP",2020-06-09,150138,9522,5545,334,90,0,3,0,-48,-5,-43,-45,-27,16,NA
35,"SP",2020-06-10,156316,9862,6178,340,156316,9862,6178,340,-42,2,-31,-42,-26,15,NA
35,"SP",2020-06-10,156316,9862,6178,340,95,0,5,0,-42,2,-31,-42,-26,15,NA
35,"SP",2020-06-11,162520,10145,6204,283,162520,10145,6204,283,-51,-5,-24,-47,-47,20,NA
35,"SP",2020-06-11,162520,10145,6204,283,101,0,6,0,-51,-5,-24,-47,-47,20,NA
35,"SP",2020-06-12,167900,10368,5380,223,167900,10368,5380,223,-38,13,-24,-41,-30,16,NA
35,"SP",2020-06-12,167900,10368,5380,223,102,0,1,0,-38,13,-24,-41,-30,16,NA
35,"SP",2020-06-13,172875,10581,4975,213,172875,10581,4975,213,-49,0,-34,-38,-10,12,NA
35,"SP",2020-06-13,172875,10581,4975,213,103,0,1,0,-49,0,-34,-38,-10,12,NA
35,"SP",2020-06-14,178202,10694,5327,113,178202,10694,5327,113,-60,-13,-53,-48,-5,12,NA
35,"SP",2020-06-14,178202,10694,5327,113,103,0,0,0,-60,-13,-53,-48,-5,12,NA
35,"SP",2020-06-15,181460,10767,3258,73,181460,10767,3258,73,-45,-5,-42,-44,-24,16,NA
35,"SP",2020-06-15,181460,10767,3258,73,103,0,0,0,-45,-5,-42,-44,-24,16,NA
35,"SP",2020-06-16,190285,11132,8825,365,190285,11132,8825,365,-46,-6,-40,-43,-26,16,NA
